user_id,recency,frequency,monetary
52972,609,1,35.1
53451,639,1,9.9
66948,136,1,32.9
69931,787,1,109.74
71520,1623,1,9.9
71969,971,1,9.9
74416,105,1,9.9
78383,400,1,82.49
83532,101,1,31.88
91518,1034,1,9.9
92780,450,1,102.95
81609,69,1,9.91
57028,641,1,9.93
73293,987,1,9.93
87844,2513,1,9.93
30304,213,1,43.94
1139,6,1,84.93
1333,1065,1,201.4
3883,356,1,9.95
4204,100,1,109.94
7424,1100,1,9.95
10460,75,1,34.95
14468,294,1,9.95
20584,801,1,9.95
24109,168,1,9.95
24987,294,1,9.95
26681,91,1,9.95
28760,1554,1,9.95
29768,436,1,9.95
30828,638,1,9.95
30963,361,1,28.92
33794,45,1,9.95
34196,1593,1,9.95
36842,1647,1,9.95
38004,195,1,56.9
38564,126,1,9.95
40037,38,1,9.95
40832,1117,1,105.92
43348,456,1,9.95
44628,913,1,9.95
48932,618,1,9.95
49459,165,1,9.95
49511,582,1,9.95
50322,1091,1,9.95
50459,1986,1,167.45
51784,85,1,77.34
52738,681,1,59.44
53676,1509,1,102.85
53778,-2,1,117.33
53836,597,1,59.45
54260,1569,1,9.95
56854,26,1,80.9
57487,1977,1,9.95
59904,11,1,9.95
66334,525,1,149.9
69610,708,1,70.95
70229,949,1,9.95
70474,237,1,9.95
72862,184,1,25.85
74506,466,1,9.95
74533,819,1,159.94
75669,116,1,105.77
75729,263,1,65.95
75839,335,1,112.95
79805,30,1,127.82
79918,919,1,9.95
80372,411,1,9.95
80591,288,1,21.03
95388,332,1,9.95
95941,405,1,9.95
97261,1340,1,9.95
16917,528,1,215.96
24996,103,1,64.96
39043,347,1,128.96
71030,36,1,9.96
38384,1067,1,107.97
42295,1948,1,9.97
48007,140,1,9.97
56269,853,1,66.96
64435,276,1,162.96
75962,642,1,9.97
96117,558,1,9.97
7513,1591,1,238.97
66162,962,1,119.98
926,1593,1,9.99
1041,381,1,9.99
1122,1521,1,9.99
2076,382,1,210.98
2440,91,1,9.99
2483,14,1,9.99
2495,892,1,9.99
2815,62,1,434.49
5064,23,1,100.76
5235,723,1,47.99
5871,325,1,34.99
6981,1453,1,9.99
7203,439,1,9.99
7433,1739,1,42.48
8915,268,1,9.99
9896,1294,1,9.99
10229,44,1,9.99
10435,1146,1,36.44
11093,664,1,9.99
11671,793,1,9.99
11711,963,1,9.99
12461,118,1,242.62
12753,129,1,9.99
12853,30,1,93.98
13843,1385,1,9.99
15005,1501,1,9.99
15882,720,1,41.98
16003,314,1,9.99
16764,303,1,9.99
17058,531,1,141.29
17606,547,1,46.98
18135,403,1,55.99
18594,144,1,107.94
18664,1063,1,9.99
18904,81,1,9.99
20089,136,1,9.99
20503,209,1,9.99
21283,1605,1,99.94
21305,17,1,9.99
21827,26,1,9.99
22269,22,1,159.22
22850,934,1,9.99
22864,577,1,66.17
24412,415,1,9.99
24592,2184,1,9.99
26015,93,1,9.99
26025,86,1,9.99
26456,656,1,189.24
26983,1425,1,73.98
28548,1447,1,9.99
29035,473,1,9.99
31236,849,1,168.99
31421,1322,1,24.89
32814,5,1,382.29
32836,42,1,9.99
33858,379,1,9.99
33982,852,1,247.49
34525,256,1,215.96
35686,346,1,49.98
36098,1186,1,24.89
36894,660,1,9.99
36972,1,1,9.99
37343,1405,1,9.99
37500,163,1,214.77
38910,1689,1,9.99
39325,1316,1,9.99
39887,1357,1,9.99
40068,295,1,9.99
40126,1173,1,115.82
40532,140,1,9.99
42532,472,1,289.99
42560,626,1,29.98
43240,554,1,9.99
44203,820,1,199.96
46046,5,1,9.99
46130,218,1,97.99
46142,118,1,9.99
47168,880,1,38.99
47312,934,1,69.49
47751,704,1,34.94
48715,486,1,9.99
49109,133,1,9.99
49113,24,1,9.99
49865,1268,1,9.99
49931,991,1,151.98
50109,289,1,9.99
50144,24,1,54.94
51747,1299,1,9.99
51748,30,1,9.99
51852,1955,1,61.99
52336,246,1,9.99
52460,1487,1,9.99
52587,1759,1,9.99
52635,438,1,9.99
53873,754,1,107.22
54923,639,1,9.99
55087,406,1,67.99
55572,551,1,9.99
55878,17,1,9.99
56487,1788,1,9.99
57765,183,1,9.99
57796,863,1,132.43
57906,2215,1,9.99
58435,337,1,56.98
58611,548,1,9.99
59105,2613,1,9.99
59221,32,1,9.99
59482,73,1,42.88
59884,609,1,9.99
60505,-2,1,39.98
62427,210,1,52.94
62741,957,1,9.99
63631,308,1,85.63
64490,487,1,70.3
65427,562,1,70.02
66407,350,1,9.99
67720,1080,1,119.99
68185,1382,1,9.99
69330,11,1,209.99
69430,63,1,61.99
70077,370,1,9.99
71485,1867,1,9.99
73304,375,1,9.99
74550,49,1,9.99
75125,1742,1,9.99
75535,619,1,9.99
76071,1103,1,9.99
77130,11,1,172.79
77404,1793,1,56.44
78874,1096,1,97.49
79142,159,1,9.99
79392,773,1,9.99
79852,892,1,9.99
80239,355,1,232.88
80825,147,1,62.94
81308,1778,1,9.99
81908,527,1,77.99
82235,71,1,147.84
82375,205,1,9.99
82430,613,1,9.99
82436,463,1,9.99
82723,235,1,454.99
82758,11,1,45.08
83780,513,1,9.99
84392,56,1,9.99
84414,229,1,9.99
85063,641,1,9.99
87482,513,1,9.99
87518,306,1,9.99
87645,652,1,34.96
87722,1288,1,40.49
88298,156,1,64.99
88470,2198,1,9.99
88702,19,1,9.99
89988,445,1,149.48
90293,378,1,9.99
91843,216,1,9.99
91937,1033,1,86.92
92201,170,1,166.09
92202,0,1,34.99
93723,998,1,85.93
95290,292,1,9.99
95753,104,1,49.49
95894,1294,1,9.99
96727,1003,1,9.99
97890,258,1,194.94
98095,105,1,9.99
98149,569,1,32.53
98216,895,1,9.99
98239,1192,1,54.98
98282,1072,1,9.99
98732,74,1,9.99
1851,811,1,10.0
2185,869,1,125.54
2394,2000,1,135.19
3003,569,1,10.0
4133,505,1,135.96
5383,2,1,10.0
6844,680,1,10.0
6905,1374,1,86.94
7403,10,1,10.0
7500,52,1,10.0
7600,35,1,353.0
7609,938,1,188.99
8479,2202,1,10.0
8669,1161,1,109.99
8766,1000,1,10.0
9434,600,1,10.0
10024,33,1,219.45
10772,1121,1,384.0
12108,1040,1,10.0
12636,603,1,10.0
14578,50,1,232.74
14846,319,1,145.88
14867,311,1,35.0
16303,53,1,10.0
16419,29,1,189.0
17161,1018,1,10.0
17755,62,1,54.99
20080,262,1,175.98
20984,283,1,10.0
21676,165,1,95.41
22019,178,1,10.0
22763,926,1,95.53
22890,517,1,56.04
23294,865,1,10.0
24155,253,1,10.0
25060,67,1,353.8
25103,1792,1,10.0
25765,-3,1,222.95
32866,15,1,10.0
33616,1139,1,59.95
34698,924,1,10.0
34724,164,1,100.72
34784,718,1,10.0
37203,84,1,35.0
37387,412,1,10.0
38953,1962,1,10.0
39073,30,1,50.0
39740,238,1,10.0
39929,1557,1,50.84
41838,1644,1,226.95
42488,552,1,10.0
42731,946,1,10.0
43003,301,1,24.5
43268,533,1,10.0
44131,1777,1,10.0
44485,285,1,10.0
44487,547,1,10.0
45831,214,1,10.0
46026,1330,1,10.0
46583,-2,1,198.47
47486,25,1,82.94
48408,158,1,77.0
49150,30,1,39.99
49701,153,1,35.0
50090,0,1,98.0
50827,1612,1,10.0
51416,1536,1,10.0
52890,344,1,10.0
52933,518,1,23.55
56426,1793,1,10.0
57154,809,1,10.0
58361,662,1,358.0
59306,673,1,10.0
59662,1827,1,10.0
61316,278,1,10.0
61361,42,1,10.0
62731,553,1,10.0
62977,379,1,10.0
64312,357,1,10.0
65415,1267,1,79.0
66827,911,1,113.69
67964,991,1,10.0
68765,763,1,83.0
69334,1190,1,282.95
70574,1781,1,64.0
72718,1594,1,265.99
72880,49,1,221.58
76033,21,1,94.0
77598,559,1,10.0
78946,144,1,50.48
79218,77,1,166.0
80129,892,1,258.0
80824,907,1,10.0
82403,649,1,163.95
82737,1234,1,10.0
82969,1185,1,38.0
84289,853,1,404.21
84301,166,1,133.43
84398,188,1,10.0
84412,217,1,47.99
85130,56,1,10.0
85265,96,1,172.63
85337,183,1,109.0
86876,1818,1,10.0
87163,66,1,10.0
87320,483,1,10.0
87437,47,1,604.0
87721,989,1,10.0
88355,1038,1,10.0
88734,582,1,108.95
88996,467,1,10.0
89725,5,1,200.45
90340,66,1,105.81
90556,3,1,10.0
91599,84,1,10.0
91746,147,1,141.98
92406,1,1,10.0
92574,1724,1,10.0
92981,17,1,10.0
93484,295,1,108.0
93720,227,1,22.99
93907,215,1,10.0
94348,57,1,31.0
94774,1487,1,39.95
94996,597,1,168.9
95297,21,1,35.0
96422,183,1,59.99
96763,330,1,10.0
99085,266,1,259.93
99177,1108,1,211.06
1670,1476,1,10.02
56367,1221,1,10.03
18184,1831,1,10.05
34555,134,1,50.05
83765,95,1,35.4
50334,397,1,53.65
56767,1015,1,285.62
70727,482,1,10.06
81,7,1,10.07
94068,192,1,50.07
30947,865,1,193.07
2405,324,1,44.1
16877,2109,1,10.1
17652,0,1,177.11
18839,1257,1,10.11
19950,666,1,35.1
20979,197,1,109.11
33509,915,1,10.11
53626,169,1,10.11
53955,119,1,10.11
57568,115,1,10.11
64450,826,1,56.33
66288,463,1,40.11
75925,309,1,10.11
86186,1380,1,10.11
89598,1245,1,10.11
95575,212,1,10.11
99024,443,1,10.11
6339,175,1,10.12
21429,26,1,10.12
26828,124,1,98.12
63802,88,1,10.12
86833,0,1,40.02
87566,5,1,22.78
40574,401,1,160.1
70790,190,1,10.13
25743,23,1,10.14
38597,494,1,10.14
63432,364,1,10.14
66593,94,1,10.14
75748,1321,1,392.17
1967,55,1,108.18
26141,232,1,165.17
98190,1040,1,10.2
3432,792,1,35.71
21561,962,1,10.21
89075,852,1,103.19
98745,414,1,10.21
79055,1017,1,119.25
81264,678,1,10.27
11507,732,1,373.29
80908,1492,1,22.28
62496,195,1,161.29
89962,1525,1,132.9
74054,396,1,10.31
91178,245,1,10.31
93670,63,1,10.31
65930,819,1,29.54
45199,1132,1,10.35
63937,875,1,10.35
7279,5,1,10.36
14086,86,1,10.36
25826,426,1,10.36
12871,1258,1,10.37
5565,801,1,10.38
40767,387,1,35.38
44827,398,1,180.38
52374,1747,1,10.38
38255,96,1,10.39
7228,120,1,119.41
88884,718,1,74.41
11616,189,1,10.43
80019,694,1,10.43
21118,14,1,10.45
39739,382,1,68.43
63123,1,1,10.45
82521,3,1,120.95
61836,1439,1,10.46
70875,1530,1,10.46
68903,715,1,10.47
6830,393,1,10.49
9668,263,1,10.49
26197,1337,1,10.49
29615,828,1,64.47
52256,902,1,10.49
62804,1753,1,30.44
63026,1852,1,10.49
71011,300,1,165.48
78028,1,1,10.49
91792,1523,1,10.49
2722,21,1,10.5
8388,2316,1,10.5
9507,10,1,10.5
12445,21,1,110.49
12563,223,1,217.19
20196,123,1,39.75
20963,531,1,50.49
21456,1057,1,42.99
25928,778,1,31.45
28347,1897,1,281.38
33332,152,1,10.5
34372,1162,1,154.9
36368,438,1,10.5
44328,153,1,120.49
45476,589,1,10.5
53967,222,1,10.5
57881,2273,1,10.5
59095,96,1,57.02
62887,103,1,10.5
70553,1393,1,35.5
78085,1563,1,10.5
79335,253,1,10.5
79967,540,1,10.5
80816,73,1,212.14
83021,440,1,10.5
83773,976,1,10.5
83874,283,1,480.44
84774,2,1,274.71
84928,326,1,104.48
87864,1086,1,10.5
89740,936,1,28.49
90240,1755,1,258.8
91033,336,1,10.5
93779,412,1,53.49
97420,1304,1,100.49
4224,416,1,10.51
20214,1324,1,10.51
24454,963,1,10.53
53656,559,1,10.53
17612,372,1,35.5
50331,308,1,10.56
36942,933,1,10.58
45559,1851,1,42.58
58430,1272,1,10.58
60576,64,1,105.38
80060,960,1,10.58
89519,828,1,10.59
34304,790,1,95.61
10012,367,1,10.63
69306,261,1,10.63
62410,1146,1,10.64
91575,1415,1,10.64
96059,439,1,56.64
20573,667,1,23.77
46014,345,1,10.65
37481,320,1,112.61
38042,6,1,112.66
99832,616,1,45.15
19503,4,1,180.57
37563,981,1,10.69
51662,27,1,598.67
57603,935,1,10.69
63615,420,1,10.69
81883,886,1,10.69
12708,1081,1,51.6
14861,522,1,148.32
42379,447,1,194.18
51170,862,1,10.7
61917,1735,1,10.7
66166,307,1,10.7
83037,1341,1,44.64
98624,190,1,10.7
92551,750,1,10.72
54341,2090,1,45.74
56828,336,1,152.98
36949,517,1,10.76
44816,842,1,142.54
64973,848,1,105.27
70168,448,1,80.27
75066,1861,1,10.77
81217,749,1,74.62
96734,1281,1,10.77
24791,1023,1,10.78
36112,189,1,27.44
1457,90,1,89.8
16814,1661,1,349.8
27158,79,1,205.79
40263,169,1,10.8
43480,16,1,10.8
76628,1068,1,44.8
93848,494,1,10.8
99199,1764,1,10.8
21806,1807,1,10.81
99253,917,1,10.81
4447,875,1,35.82
11639,943,1,10.82
47674,692,1,170.76
2784,1195,1,10.88
5934,1523,1,10.88
19456,1947,1,10.88
43653,47,1,10.88
56832,556,1,460.36
68532,858,1,10.88
74952,5,1,53.37
81859,1330,1,112.33
22276,971,1,10.89
56960,210,1,288.83
81837,160,1,10.89
86687,1500,1,69.89
10030,943,1,192.89
36293,1973,1,10.9
48903,-3,1,103.29
51193,247,1,54.9
81185,57,1,10.9
93635,2171,1,53.63
21895,1625,1,10.91
9661,125,1,10.92
14982,-3,1,67.91
29296,203,1,35.92
97108,1432,1,10.92
97929,713,1,418.55
63728,719,1,10.94
7615,923,1,10.95
11678,841,1,23.94
22985,1584,1,10.95
23452,1626,1,30.94
24669,630,1,1326.95
29066,1475,1,91.6
38971,263,1,150.95
62204,165,1,10.95
62836,442,1,70.16
67144,21,1,79.95
83557,1072,1,10.95
88403,483,1,10.95
11661,1,1,10.97
23799,534,1,70.49
24609,935,1,173.25
24873,499,1,10.97
37413,714,1,10.97
42027,993,1,10.97
84313,47,1,219.96
6622,945,1,10.98
13114,1755,1,10.98
15389,961,1,10.98
26275,866,1,10.98
29429,292,1,46.98
31101,731,1,60.97
54458,210,1,10.98
61409,108,1,34.97
72444,78,1,10.98
77844,7,1,47.33
81253,177,1,10.98
99938,19,1,109.8
2424,519,1,10.99
3039,42,1,252.41
3088,73,1,35.99
9070,19,1,114.17
9246,790,1,90.98
10041,912,1,10.99
12472,1074,1,10.99
12567,2165,1,10.99
14830,142,1,154.57
15526,22,1,44.99
15938,330,1,102.99
16330,1333,1,73.7
23120,369,1,10.99
24579,290,1,174.49
28123,239,1,10.99
28611,302,1,10.99
29537,1047,1,40.98
29570,335,1,10.99
36646,153,1,10.99
37420,797,1,100.49
38089,1692,1,10.99
38514,1447,1,10.99
45324,491,1,10.99
45555,1650,1,10.99
46320,245,1,10.99
46590,256,1,10.99
47842,110,1,51.87
50618,1279,1,196.59
53170,2119,1,10.99
53725,113,1,10.99
54475,703,1,10.99
56501,105,1,144.98
58168,563,1,240.21
60911,171,1,10.99
67911,1171,1,344.99
69938,1369,1,10.99
70663,195,1,22.12
72179,803,1,10.99
72367,146,1,10.99
73236,1283,1,10.99
74166,1577,1,10.99
74901,526,1,10.99
75014,1647,1,10.99
76346,738,1,10.99
77019,395,1,10.99
79500,118,1,10.99
79534,338,1,10.99
86077,506,1,98.99
87410,239,1,10.99
87697,313,1,49.99
88988,1563,1,40.98
90635,611,1,54.49
91632,195,1,10.99
93560,278,1,87.4
94274,405,1,22.13
94332,1611,1,33.63
97080,86,1,85.94
1917,288,1,22.99
5233,2,1,11.0
18200,610,1,49.12
20875,1715,1,75.5
22799,921,1,11.0
23216,205,1,28.39
33698,86,1,11.0
34510,190,1,62.75
41880,1957,1,109.5
46643,1472,1,11.0
50038,546,1,11.0
51514,72,1,45.98
52964,1165,1,11.0
53455,56,1,11.0
55722,504,1,11.0
61301,59,1,11.0
62516,378,1,50.0
64821,42,1,174.95
65205,378,1,11.0
72900,260,1,11.0
84772,495,1,11.0
91427,261,1,128.94
92322,364,1,11.0
92733,98,1,11.0
95464,959,1,11.0
99673,238,1,11.0
24313,968,1,54.0
26465,83,1,132.98
60436,720,1,49.0
85473,376,1,33.03
42425,39,1,11.03
9196,35,1,388.54
36045,8,1,164.07
31697,223,1,27.94
38189,314,1,11.08
50955,144,1,11.08
86612,468,1,109.08
22993,450,1,113.01
27483,63,1,11.09
44791,1120,1,116.65
4934,156,1,11.1
17931,229,1,35.1
62067,142,1,36.1
72983,7,1,51.05
18651,844,1,11.12
44240,409,1,31.11
59293,1281,1,11.12
9804,1410,1,32.12
23071,1958,1,11.13
30172,92,1,11.13
40931,2068,1,11.13
51537,1182,1,11.13
74541,29,1,132.96
80946,-1,1,928.13
8563,283,1,11.14
40007,219,1,11.14
40387,442,1,82.36
47330,747,1,11.14
58940,528,1,11.14
64457,920,1,60.64
99284,62,1,261.12
6722,249,1,11.17
11269,321,1,90.68
17594,992,1,72.17
23802,908,1,11.18
47218,297,1,143.17
72256,169,1,11.18
74236,196,1,37.2
93674,56,1,11.2
60208,1185,1,11.21
13857,157,1,11.22
60384,2065,1,11.22
71500,1749,1,54.21
82961,1279,1,47.24
99450,389,1,11.24
8951,1251,1,11.25
20376,255,1,11.25
30460,-3,1,74.43
30832,43,1,66.24
34795,759,1,11.25
51263,116,1,92.2
54972,641,1,11.25
68540,482,1,139.23
73898,46,1,76.15
76200,271,1,367.2
77350,52,1,24.68
2367,1493,1,94.16
2417,239,1,11.26
5418,522,1,11.26
10671,1423,1,11.26
21909,62,1,11.26
45997,262,1,248.26
81333,10,1,11.26
2014,463,1,11.28
20939,33,1,11.28
73553,214,1,45.28
7271,2,1,11.32
51187,497,1,350.31
32905,1664,1,11.33
67249,114,1,11.33
3272,1362,1,11.34
27496,1001,1,11.34
34224,294,1,91.34
53774,350,1,11.34
72108,1582,1,113.31
73431,14,1,11.34
80833,573,1,11.34
23942,32,1,11.35
42552,1991,1,11.35
50692,183,1,11.35
73262,325,1,11.35
46341,1098,1,11.36
88910,10,1,109.36
22237,575,1,11.37
34240,652,1,11.37
38552,192,1,11.37
51050,169,1,64.37
55259,125,1,57.36
61237,14,1,61.36
54670,653,1,71.38
87615,420,1,11.38
4577,2,1,25.4
4729,2312,1,11.4
16329,477,1,11.4
36613,464,1,89.4
53990,455,1,11.4
96859,1729,1,11.4
6122,6,1,11.41
91894,1888,1,11.41
88323,922,1,70.93
4059,1585,1,11.44
14101,46,1,11.44
20538,571,1,11.44
36555,160,1,123.44
77106,1853,1,11.44
77615,78,1,11.44
98854,33,1,11.44
21754,2213,1,11.45
33236,24,1,11.45
81084,784,1,429.17
14803,926,1,57.47
80619,2204,1,11.47
3485,138,1,11.49
20823,334,1,43.47
25590,195,1,46.49
49689,302,1,11.49
81008,365,1,11.49
28766,637,1,11.5
98122,410,1,54.51
24017,70,1,11.53
31443,1448,1,11.53
32826,273,1,29.03
35471,801,1,11.53
60232,83,1,34.48
88162,1184,1,11.53
89086,812,1,190.53
97322,1328,1,11.53
25070,958,1,228.58
32894,2064,1,84.57
77431,104,1,23.94
60408,236,1,11.59
89512,433,1,11.59
38357,641,1,11.6
12720,873,1,223.63
15653,928,1,11.66
20071,213,1,181.15
48130,515,1,11.66
52240,782,1,219.24
70041,580,1,65.65
78690,1114,1,11.66
76653,539,1,113.68
32651,508,1,11.7
35896,675,1,11.7
84801,617,1,11.7
93174,524,1,11.7
2169,913,1,11.71
2519,223,1,36.71
11528,1839,1,11.71
63709,711,1,79.71
65986,274,1,141.7
91512,58,1,50.71
27448,273,1,11.73
7152,1428,1,48.75
10991,743,1,49.71
37498,794,1,62.15
38341,1004,1,11.76
39429,268,1,71.21
62710,10,1,236.75
71708,81,1,11.76
47587,270,1,11.77
80746,1335,1,200.77
64349,477,1,11.78
68254,2,1,59.78
95666,412,1,218.77
98421,724,1,11.78
98945,818,1,36.78
62794,1006,1,11.79
78786,77,1,66.73
97566,1481,1,11.79
14536,1557,1,286.34
65883,615,1,11.86
71810,665,1,38.86
79242,408,1,11.86
88515,1650,1,203.86
95059,730,1,11.86
14485,1088,1,159.88
58851,1213,1,11.88
97568,705,1,11.88
3773,1053,1,41.85
27970,125,1,11.9
29151,2179,1,11.9
34208,1220,1,59.89
35411,15,1,11.9
40583,668,1,11.9
58295,422,1,82.14
64651,637,1,157.79
67970,108,1,11.9
70311,289,1,23.9
71145,138,1,11.9
74631,41,1,24.4
77453,257,1,277.85
83024,180,1,11.9
84290,31,1,11.9
86277,9,1,11.9
86486,4,1,11.9
91303,1178,1,121.9
91336,1002,1,11.9
84325,1,1,11.91
16038,1135,1,11.92
62610,146,1,26.89
79530,859,1,170.32
26274,174,1,11.94
29903,1362,1,11.94
42828,1326,1,28.89
71299,40,1,11.94
76978,622,1,11.94
89217,2087,1,11.94
186,417,1,28.95
1990,1522,1,11.95
3847,1596,1,39.95
12623,1260,1,31.77
18910,202,1,11.95
22554,766,1,11.95
29797,340,1,124.94
30358,927,1,61.45
32492,1948,1,11.95
32720,18,1,11.95
35187,239,1,139.94
37371,1305,1,394.89
44701,326,1,11.95
51494,1333,1,31.65
52145,428,1,11.95
56571,144,1,11.95
58946,1247,1,11.95
70715,432,1,33.95
71875,-3,1,411.95
72312,375,1,113.59
75226,1236,1,371.94
77501,188,1,11.95
79768,3,1,11.95
80288,75,1,367.42
80459,320,1,51.92
81770,1,1,11.95
87591,2092,1,158.95
88399,1158,1,11.95
90969,786,1,11.95
94514,17,1,11.95
95288,198,1,11.95
99486,461,1,123.08
2602,479,1,11.96
51361,832,1,71.46
69190,157,1,78.09
83318,1940,1,11.96
47535,102,1,11.97
52962,929,1,11.97
81039,576,1,91.47
97349,151,1,11.97
28792,1215,1,11.98
29457,2533,1,11.98
35296,1277,1,11.98
35493,1148,1,189.98
49392,253,1,11.98
80972,3,1,11.98
94755,33,1,11.98
818,169,1,11.99
1084,240,1,11.99
1311,599,1,44.98
1651,370,1,11.99
2601,49,1,11.99
3771,658,1,11.99
4411,240,1,11.99
4575,1167,1,11.99
5113,1056,1,33.99
5224,471,1,248.83
5335,871,1,11.99
5493,863,1,11.99
6127,124,1,11.99
6173,2169,1,11.99
6186,562,1,11.99
6620,393,1,11.99
7103,126,1,101.94
7392,75,1,11.99
8237,1029,1,11.99
9268,476,1,169.55
10336,688,1,11.99
13649,552,1,11.99
15909,975,1,11.99
15933,35,1,26.98
16444,187,1,68.97
16621,610,1,11.99
17334,623,1,57.99
17911,448,1,11.99
18985,496,1,59.44
19088,716,1,11.99
19895,167,1,53.22
20415,837,1,11.99
21747,1009,1,41.98
22202,679,1,11.99
24065,136,1,11.99
24079,453,1,11.99
24255,503,1,41.89
24847,395,1,170.49
25154,261,1,206.99
25409,1388,1,36.45
27247,851,1,31.98
28365,68,1,72.14
29561,113,1,61.96
30191,480,1,36.98
31392,325,1,126.98
32126,608,1,11.99
32867,1249,1,169.49
34385,1093,1,221.94
35557,1335,1,245.99
35885,175,1,11.99
36133,20,1,11.99
36808,1527,1,11.99
38127,3,1,11.99
39521,166,1,55.78
41393,181,1,11.99
41664,410,1,11.99
42345,339,1,25.49
42931,1128,1,11.99
43161,-1,1,23.99
43506,1152,1,11.99
43623,1784,1,226.97
44108,1795,1,11.99
44163,1152,1,11.99
44929,650,1,41.49
45616,430,1,210.98
45670,798,1,36.99
46212,125,1,11.99
46397,1079,1,86.98
46456,863,1,11.99
47726,383,1,110.99
47845,76,1,11.99
49538,826,1,275.99
50724,710,1,323.98
50806,1391,1,11.99
51969,1390,1,11.99
52131,675,1,45.98
52777,1114,1,11.99
53112,330,1,11.99
53142,190,1,86.94
53705,180,1,86.99
53823,1349,1,39.99
55391,436,1,160.12
55453,1192,1,11.99
55612,1421,1,50.87
55732,394,1,11.99
56572,1074,1,168.93
56604,1226,1,11.99
58193,371,1,11.99
60570,1917,1,11.99
61020,70,1,193.86
61725,121,1,37.98
62154,334,1,36.99
62447,1889,1,49.98
65136,772,1,41.98
65929,44,1,82.42
66852,1575,1,281.99
67746,1249,1,51.99
67947,390,1,11.99
68108,708,1,11.99
68656,4,1,11.99
70563,2097,1,11.99
71000,468,1,11.99
71059,659,1,11.99
71270,363,1,723.89
72793,13,1,11.99
72803,2,1,11.99
72885,71,1,48.68
73057,-2,1,121.93
74031,1113,1,11.99
74123,1280,1,38.99
74891,229,1,11.99
75003,105,1,86.5
75730,297,1,11.99
78670,720,1,11.99
79834,330,1,11.99
80436,22,1,99.98
81393,838,1,11.99
84040,70,1,11.99
84560,912,1,11.99
84702,302,1,107.98
85879,1802,1,11.99
86349,466,1,46.29
86765,1178,1,11.99
88864,18,1,11.99
90158,1008,1,253.93
91714,342,1,80.99
92859,1173,1,95.99
95312,840,1,11.99
95929,838,1,11.99
96551,656,1,104.91
97054,934,1,11.99
97425,56,1,11.99
98830,105,1,11.99
99273,520,1,28.99
99573,324,1,64.47
99661,283,1,11.99
99856,1514,1,43.98
99936,275,1,31.98
99992,640,1,76.94
17,1161,1,12.0
1632,300,1,12.0
2156,712,1,12.0
3153,204,1,12.0
3259,1137,1,12.0
3705,457,1,118.73
4707,247,1,12.0
5421,1279,1,179.0
5836,1788,1,12.0
6462,2082,1,12.0
6617,351,1,260.0
6764,143,1,12.0
6974,223,1,111.04
7072,804,1,12.0
7625,946,1,12.0
8313,605,1,12.0
9162,268,1,39.99
9429,233,1,219.28
9622,1057,1,118.99
10500,1028,1,12.0
12027,1865,1,30.95
12035,242,1,12.0
12539,273,1,12.0
12648,669,1,12.0
14012,1726,1,87.98
14631,2,1,12.0
15004,534,1,12.0
15198,744,1,166.45
16240,2041,1,12.0
17358,77,1,36.99
18273,361,1,12.0
19912,169,1,255.75
20049,127,1,130.0
20297,167,1,12.0
21371,79,1,359.97
21463,396,1,12.0
22155,17,1,12.0
22251,699,1,12.0
22345,161,1,66.9
22350,216,1,203.99
22559,130,1,12.0
24695,110,1,12.0
24889,144,1,259.5
26714,519,1,337.56
27293,1169,1,12.0
27453,29,1,12.0
27578,1228,1,12.0
28436,1136,1,125.3
28566,66,1,227.96
28947,1206,1,12.0
29710,906,1,12.0
30084,635,1,12.0
30692,1116,1,12.0
31874,33,1,31.99
31921,538,1,55.95
32985,979,1,12.0
33025,2084,1,12.0
33096,1534,1,213.0
33435,1114,1,233.65
33754,265,1,12.0
33941,476,1,81.0
35988,1,1,12.0
36608,234,1,40.0
36830,46,1,61.45
37494,706,1,62.88
37761,1143,1,12.0
38602,15,1,12.0
39085,926,1,12.0
39996,558,1,12.0
40765,411,1,12.0
40836,178,1,12.0
41018,975,1,12.0
41067,1885,1,12.0
41705,1456,1,35.95
42025,125,1,12.0
42352,2138,1,12.0
43276,7,1,68.99
43353,213,1,180.49
44777,1256,1,12.0
45767,60,1,37.0
46367,50,1,32.9
47356,2020,1,270.17
48271,724,1,122.64
49380,279,1,12.0
49898,11,1,166.98
50476,146,1,80.99
50823,1627,1,64.0
50998,283,1,12.0
51480,227,1,12.0
51803,1735,1,63.72
51824,493,1,12.0
52997,0,1,62.0
53467,2103,1,117.95
56088,1329,1,188.69
56497,344,1,56.99
57253,101,1,12.0
57766,815,1,49.96
58480,132,1,12.0
58770,765,1,87.0
59522,1635,1,12.0
59617,311,1,12.0
59695,554,1,12.0
60146,81,1,12.0
61369,1112,1,26.41
61646,46,1,101.0
62426,-3,1,36.0
62621,832,1,12.0
63535,237,1,12.0
65111,1147,1,24.99
65162,577,1,12.0
65996,1038,1,12.0
66514,16,1,12.0
66664,1906,1,97.0
67035,320,1,50.43
67963,330,1,12.0
72115,234,1,152.0
72324,1328,1,12.0
72677,204,1,110.0
74206,1004,1,12.0
74732,2254,1,87.18
75617,1269,1,93.0
75824,55,1,44.0
76312,247,1,12.0
76851,40,1,81.0
77211,343,1,12.0
77363,44,1,56.99
77703,2379,1,142.17
77960,272,1,12.0
78320,626,1,12.0
78785,403,1,12.0
78916,306,1,50.75
80037,47,1,12.0
80822,40,1,100.0
